Filepath,Class
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_28.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_15060.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_39.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_101.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_20707.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_5.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_20775.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_88.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_20680.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_1411.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_37.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_17.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_12679.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_55.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_3690.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_52.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_19.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_16982.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_102.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_5882.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_6.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_63.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_41.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_46.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_53.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_16.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_8.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_8274.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_9.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_145.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_142.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_20738.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_16696.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_80.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_7.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_2378.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_3595.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_32.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_93.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_128.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_35.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_154.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_22.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_161.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_20712.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_93.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_20769.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN005.2019-09-03.001.A1+A1_128.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_5175.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_6.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_86.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_18022.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_20578.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_1.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_22.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_801.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_59.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_12.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_88.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_32.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_10160.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_2031.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_83.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_4511.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_84.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_7146.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN004.2019-07-01.001.A1+A1_40.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_8211.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_20639.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_618.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_160.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_48.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_2.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_20670.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_152.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_33.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_10221.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_2696.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN001.2019-06-22.001.A1+A1_127.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_20679.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/FBN002.2019-06-25.001.A1+A1_46.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Dactyliosolen/Dactyliosolen fragilissimus/NBR001.2020-06-08.001.B1+F1_658.jpg,Dactyliosolen fragilissimus
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia delicatula/FBN029.2021-01-25.001.A1+A1_269.jpg,Guinardia delicatula
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia delicatula/FBN029.2021-01-25.001.A1+A1_17.jpg,Guinardia delicatula
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia delicatula/FBN002.2019-06-25.001.A1+A1_56.jpg,Guinardia delicatula
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia delicatula/FBN001.2019-06-22.001.A1+A1_124.jpg,Guinardia delicatula
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_226.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN030.2021-01-25.001.A1+A1_110.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_192.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_253.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN001.2019-06-22.001.A1+A1_29.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_339.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN004.2019-07-01.001.A1+A1_23.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN001.2019-06-22.001.A1+A1_76.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN003.2019-03-30.001.A1+A1_19.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_314.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN030.2021-01-25.001.A1+A1_17.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN030.2021-01-25.001.A1+A1_62.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN001.2019-06-22.001.A1+A1_104.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN001.2019-06-22.001.A1+A1_28.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_26.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_343.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_229.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN001.2019-06-22.001.A1+A1_13.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN002.2019-06-25.001.A1+A1_7.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN030.2021-01-25.001.A1+A1_48.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_276.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_352.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_355.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_204.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_311.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN004.2019-07-01.001.A1+A1_14.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN030.2021-01-25.001.A1+A1_42.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN001.2019-06-22.001.A1+A1_74.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN001.2019-06-22.001.A1+A1_90.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_351.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN001.2019-06-22.001.A1+A1_57.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_340.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN004.2019-07-01.001.A1+A1_45.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_289.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN001.2019-06-22.001.A1+A1_165.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_274.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN001.2019-06-22.001.A1+A1_75.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN029.2021-01-25.001.A1+A1_196.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN004.2019-07-01.001.A1+A1_44.jpg,Guinardia flaccida
/DATA_init/plankton_datasets/MicroS/Ochrophyta/Bacillariophyceae/Rhizosoleniales/Guinardia/Guinardia flaccida/FBN002.2019-06-25.001.A1+A1_61.jpg,Guinardia flaccida
