Filepath,Class
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/FVB001.2021-02-18.005.A1+A1_3.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_16.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_11.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_9.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_7.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_18.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_9104.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_15944.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_12.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_2073.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_25234.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_3.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_10479.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_4.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_20.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.030.T1+F1_2.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.030.T1+F1_5.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.030.T1+F1_10.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_20464.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/FVB001.2021-02-18.005.A1+A1_9.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_9655.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/FVB001.2021-02-18.005.A1+A1_7.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_21602.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_21.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_20751.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_5.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_2.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/FVB001.2021-02-17.005.A1+A1_8.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_15664.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_14.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_14568.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.029.T1+F1_13.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/FVB001.2021-02-18.005.A1+A1_1.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/FVB001.2021-02-18.005.A1+A1_6.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_3183.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/FVB001.2021-02-18.005.A1+A1_8.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_28300.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.030.T1+F1_16.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.030.T1+F1_11.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-11-10.001.A1+L1_13182.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.030.T1+F1_4.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.030.T1+F1_18.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Noctilucales/Noctiluca/Noctiluca scintilans/CBR001.2020-20-19.030.T1+F1_3.jpg,Noctiluca scintilans
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_47307.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB051.2019-10-18.001.A1+A1_23126.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.032.T1+F1_324.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB047.2019-10-17.001.A1+A1_412.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.047.T1+F1_9.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_69240.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-11-10.001.A1+L1_23850.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_19656.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB045.2019-10-16.001.A1+A1_12084.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_17795.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB073.2019-11-25.001.A1+A1_2852.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_22453.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.040.T1+F1_776.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB047.2019-10-17.001.A1+A1_11148.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB048.2019-10-17.001.A1+A1_3346.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CTO002.2020-02-24.005.A1+T1_4434.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_53753.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB075.2019-11-26.001.A1+A1_5471.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-11-10.001.A1+L1_13050.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB045.2019-10-16.001.A1+A1_8295.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_33873.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-11-10.001.A1+L1_17001.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_24530.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.040.T1+F1_726.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB047.2019-10-17.001.A1+A1_1748.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_7297.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.032.T1+F1_306.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.018.T1+F1_207.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB075.2019-11-26.001.A1+A1_10358.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-11-10.001.A1+L1_15869.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.032.T1+F1_308.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-11-10.001.A1+L1_6012.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.041.T1+F1_78.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB078.2019-12-02.001.A1+A1_3199.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB047.2019-10-17.001.A1+A1_12830.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB045.2019-10-16.001.A1+A1_8218.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB005.2019-06-12.001.A1+A1_835.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.032.T1+F1_305.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-11-10.001.A1+L1_17269.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.018.T1+F1_166.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB048.2019-10-17.001.A1+A1_3958.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB075.2019-11-26.001.A1+A1_9116.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB075.2019-11-26.001.A1+A1_394.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB051.2019-10-18.001.A1+A1_6388.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB048.2019-10-17.001.A1+A1_3598.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB075.2019-11-26.001.A1+A1_7696.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_18556.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB051.2019-10-18.001.A1+A1_30284.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB045.2019-10-16.001.A1+A1_6889.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-11-10.001.A1+L1_28200.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB075.2019-11-26.001.A1+A1_10095.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB048.2019-10-17.001.A1+A1_3698.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-11-10.001.A1+L1_2104.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.018.T1+F1_127.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-11-10.001.A1+L1_7363.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB048.2019-10-17.001.A1+A1_4836.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-11-10.001.A1+L1_23594.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_27730.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_27855.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_23813.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.018.T1+F1_36.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-20-19.041.T1+F1_219.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/CBR001.2020-11-10.001.A1+L1_6617.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_12761.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB048.2019-10-17.001.A1+A1_673.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/LProtoperidinium/FVB068.2019-11-18.001.A1+A1_202.jpg,LProtoperidinium
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB047.2019-10-17.001.A1+A1_11617.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB068.2019-11-18.001.A1+A1_29622.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB075.2019-11-26.001.A1+A1_6451.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB045.2019-10-16.001.A1+A1_445.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB068.2019-11-18.001.A1+A1_10297.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB068.2019-11-18.001.A1+A1_23122.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB051.2019-10-18.001.A1+A1_2028.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB068.2019-11-18.001.A1+A1_7505.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB047.2019-10-17.001.A1+A1_14770.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB068.2019-11-18.001.A1+A1_40412.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB061.2019-11-08.001.A1+A1_574.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB068.2019-11-18.001.A1+A1_3719.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB051.2019-10-18.001.A1+A1_2739.jpg,Protoperidinium apical
/DATA_init/plankton_datasets/MicroL/Microplankton/Myzozoa/Dinophyceae/Peridiniales/Protoperidinium/Protoperidinium spp/Protoperidinium apical/Protoperidinium apical/FVB068.2019-11-18.001.A1+A1_22812.jpg,Protoperidinium apical
